id,domain,space_id,intent,command,command_ko,expect,why,d,tier,context,targets,target_svc
G02278,공장,FACT05,기기제어,Get the lights on if the forecast says frost,서리 예보가 있으면 조명 전부 켜,execute,,D4,T1,weather,FACT05_PumpRoom_Light_1 FACT05_PumpRoom_Light_2 FACT05_PumpRoom_Light_3 FACT05_PumpRoom_Light_4 FACT05_PumpRoom_Light_5 FACT05_PumpRoom_Light_6 FACT05_BoilerRoom_Light_1 FACT05_BoilerRoom_Light_2,
G02280,공장,FACT03,기기제어,please turn the heating off when I am close by.,내가 근처에 오면 난방 좀 꺼 줘.,refuse,no_device,D4,T1,phone,,
G02300,공장,FACT05,기기제어,please make the boiler room lights red if rain is in the forecast.,비 예보가 있으면 보일러실 조명 빨간색으로 해 주세요.,execute,,D4,T1,weather,FACT05_BoilerRoom_Light_1 FACT05_BoilerRoom_Light_2,
G02324,공장,FACT01,기기제어,Take the chill off when the smoke detector goes off,연기 감지기가 울리면 한기 좀 없애 줘,refuse,no_device,D4,T1,none,,
G02341,공장,FACT04,기기제어,can you make it dark at 6 pm on weekdays?,평일 오후 6시에 어둡게 해 줄래?,execute,,D6,T1,none,FACT04_MachineShop_Light_1 FACT04_MachineShop_Light_2 FACT04_MachineShop_Light_3 FACT04_MachineShop_Light_4 FACT04_MachineShop_Light_5 FACT04_MachineShop_Light_6,
G02346,공장,FACT01,기기제어,please kill the lights every day at 7 am.,매일 오전 7시에 조명 전부 꺼 주세요.,execute,,D6,T1,none,FACT01_Line_Light_1 FACT01_Line_Light_2 FACT01_Line_Light_3 FACT01_Line_Light_4 FACT01_Line_Light_5 FACT01_Line_Light_6,
G02353,공장,FACT02,기기제어,could you start recording on the dock camera when the scene button is pressed?,씬 버튼이 눌리면 하역장 카메라 녹화 시작해 줄 수 있어?,execute,,D4,T1,none,FACT02_Dock_Camera_1 FACT02_Dock_Camera_2,
G02373,공장,FACT04,기기제어,I'd like you to turn the lights daylight white once the camera goes offline.,카메라 연결이 끊기면 조명 전부 주광색으로 켜 줬으면 해.,execute,,D4,T1,none,FACT04_MachineShop_Light_1 FACT04_MachineShop_Light_2 FACT04_MachineShop_Light_3 FACT04_MachineShop_Light_4 FACT04_MachineShop_Light_5 FACT04_MachineShop_Light_6,
G02378,공장,FACT04,알림예약,I'd like you to tell me about it once the camera goes offline.,카메라 연결이 끊기면 알려 줬으면 해.,execute,,D4,T1,none,,Speaker.Speak
G02383,공장,FACT03,알림예약,could you announce it when the camera starts recording?,카메라가 녹화를 시작하면 방송해 줄 수 있어?,execute,,D4,T1,none,,Speaker.Speak
G02422,공장,FACT02,기기제어,can you turn on all the switches at 10 pm on weekdays?,평일 밤 10시에 모든 스위치 켜 줄래?,execute,,D6,T1,none,FACT02_Warehouse_Light_1 FACT02_Warehouse_Light_2 FACT02_Warehouse_Light_3 FACT02_Warehouse_Light_4 FACT02_Warehouse_Light_5 FACT02_Warehouse_Light_6 FACT02_Warehouse_Light_7 FACT02_Warehouse_Light_8 FACT02_Dock_Light_1 FACT02_Dock_Light_2 FACT02_Warehouse_Siren_1,
G02426,공장,FACT02,기기제어,Take a snapshot with the warehouse camera when the motion sensor detects movement,동작 감지 센서가 움직임을 감지하면 창고 카메라로 사진 찍어,execute,,D4,T1,none,FACT02_Warehouse_Camera_1 FACT02_Warehouse_Camera_2 FACT02_Warehouse_Camera_3 FACT02_Warehouse_Camera_4,
G02447,공장,FACT05,기기제어,I'd like you to get the pump room lights on if the camera comes on.,카메라가 켜지면 펌프실 조명 켜 줬으면 해.,execute,,D4,T1,none,FACT05_PumpRoom_Light_1 FACT05_PumpRoom_Light_2 FACT05_PumpRoom_Light_3 FACT05_PumpRoom_Light_4 FACT05_PumpRoom_Light_5 FACT05_PumpRoom_Light_6,
G02451,공장,FACT02,기기제어,Take a snapshot with the warehouse camera as soon as I arrive.,내가 도착하자마자 창고 카메라로 사진 찍어.,refuse,no_context,D4,T1,phone,,
G02489,공장,FACT05,기기제어,please cut power to the plug when the scene button is pressed.,씬 버튼이 눌리면 플러그 전원 차단해 주세요.,refuse,no_device,D4,T1,none,,
G02511,공장,FACT01,기기제어,please switch the line lights to the night scene every day at noon.,매일 정오에 생산라인 조명 취침 모드로 좀 바꿔 줘.,execute,,D6,T1,none,FACT01_Line_Light_1 FACT01_Line_Light_2 FACT01_Line_Light_3 FACT01_Line_Light_4 FACT01_Line_Light_5 FACT01_Line_Light_6,
G02524,공장,FACT05,기기제어,could you put the thermostat on 24 degrees after I head out?,내가 나간 뒤에 온도조절기 24도로 해 줄 수 있어?,refuse,no_device,D4,T1,phone,,
G02608,공장,FACT02,기기제어,Turn off the warehouse switch when the motion sensor picks something up,동작 감지 센서에 뭔가 잡히면 창고 스위치 꺼,execute,,D4,T1,none,FACT02_Warehouse_Light_1 FACT02_Warehouse_Light_2 FACT02_Warehouse_Light_3 FACT02_Warehouse_Light_4 FACT02_Warehouse_Light_5 FACT02_Warehouse_Light_6 FACT02_Warehouse_Light_7 FACT02_Warehouse_Light_8 FACT02_Warehouse_Siren_1,
G02625,공장,FACT05,상태조회,please read out the humidity if rain is in the forecast.,비 예보가 있으면 습도 읽어 주세요.,refuse,no_device,D4,T1,weather,,
G02659,공장,FACT04,기기제어,Turn the lights daylight white when the smoke detector reports smoke,연기 감지기가 연기를 알리면 조명 전부 주광색으로 켜,execute,,D4,T1,none,FACT04_MachineShop_Light_1 FACT04_MachineShop_Light_2 FACT04_MachineShop_Light_3 FACT04_MachineShop_Light_4 FACT04_MachineShop_Light_5 FACT04_MachineShop_Light_6,
G02740,공장,FACT02,기기제어,please switch the warehouse lights to the away scene if motion is detected in the warehouse.,창고에서 움직임이 감지되면 창고 조명 외출 모드로 바꿔 주세요.,execute,,D4,T1,none,FACT02_Warehouse_Light_1 FACT02_Warehouse_Light_2 FACT02_Warehouse_Light_3 FACT02_Warehouse_Light_4 FACT02_Warehouse_Light_5 FACT02_Warehouse_Light_6 FACT02_Warehouse_Light_7 FACT02_Warehouse_Light_8,
G02741,공장,FACT02,기기제어,I'd like you to run the party scene on the lights when the motion sensor detects movement.,동작 감지 센서가 움직임을 감지하면 조명 파티 모드 실행해 줬으면 해.,execute,,D4,T1,none,FACT02_Warehouse_Light_1 FACT02_Warehouse_Light_2 FACT02_Warehouse_Light_3 FACT02_Warehouse_Light_4 FACT02_Warehouse_Light_5 FACT02_Warehouse_Light_6 FACT02_Warehouse_Light_7 FACT02_Warehouse_Light_8 FACT02_Dock_Light_1 FACT02_Dock_Light_2,
G02804,공장,FACT03,기기제어,could you get all the lights on when energy use spikes?,전력 사용이 급증하면 모든 조명 켜 줄 수 있어?,execute,,D4,T1,none,FACT03_ProcessRoom_Light_1 FACT03_ProcessRoom_Light_2 FACT03_ProcessRoom_Light_3 FACT03_ProcessRoom_Light_4 FACT03_ProcessRoom_Light_5 FACT03_ProcessRoom_Light_6,
G02817,공장,FACT02,기기제어,"At sunrise, start recording on all the cameras",해 뜰 때 모든 카메라 녹화 시작해,execute,,D4,T1,sun,FACT02_Warehouse_Camera_1 FACT02_Warehouse_Camera_2 FACT02_Warehouse_Camera_3 FACT02_Warehouse_Camera_4 FACT02_Dock_Camera_1 FACT02_Dock_Camera_2,
G02818,공장,FACT05,기기제어,Turn the pump room lights orange when the leak sensor trips,누수 센서가 작동하면 펌프실 조명 주황색으로 켜,execute,,D4,T1,none,FACT05_PumpRoom_Light_1 FACT05_PumpRoom_Light_2 FACT05_PumpRoom_Light_3 FACT05_PumpRoom_Light_4 FACT05_PumpRoom_Light_5 FACT05_PumpRoom_Light_6,
G02843,공장,FACT04,기기제어,"When the switch turns on, toggle the switch",스위치가 켜지면 스위치 껐다 켜,ask,,D4,T1,none,FACT04_MachineShop_Light_1 FACT04_MachineShop_Light_2 FACT04_MachineShop_Light_3 FACT04_MachineShop_Light_4 FACT04_MachineShop_Light_5 FACT04_MachineShop_Light_6,
G02852,공장,FACT02,상태조회,"When the temperature goes above 24 degrees, what is the warehouse camera doing",온도가 24도를 넘으면 창고 카메라 지금 뭐 하고 있어,execute,,D4,T1,none,FACT02_Warehouse_Camera_1 FACT02_Warehouse_Camera_2 FACT02_Warehouse_Camera_3 FACT02_Warehouse_Camera_4,Speaker.Speak
G02856,공장,FACT02,기기제어,please open all the garage doors when the motion sensor picks something up.,동작 감지 센서에 뭔가 잡히면 모든 차고문 좀 열어 줘.,execute,,D4,T1,none,FACT02_Dock_GarageDoor_1 FACT02_Dock_GarageDoor_2 FACT02_Dock_GarageDoor_3 FACT02_Dock_GarageDoor_4,
G02862,공장,FACT02,기기제어,Shut the dock garage door when the sun goes down,해가 지면 하역장 차고문 닫아,execute,,D4,T1,sun,FACT02_Dock_GarageDoor_1 FACT02_Dock_GarageDoor_2 FACT02_Dock_GarageDoor_3 FACT02_Dock_GarageDoor_4,
G02875,공장,FACT01,기기제어,Take a snapshot with the camera at the start of my next event,다음 일정이 시작되면 카메라로 사진 찍어,ask,,D4,T1,calendar,FACT01_Line_Camera_1 FACT01_Line_Camera_2,
G02880,공장,FACT01,기기제어,can you stop the conveyor when the safety barrier is broken?,안전 방책이 뚫리면 컨베이어 멈춰 줄래?,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02881,공장,FACT03,기기제어,I'd like you to stop the conveyor if someone crosses the light curtain.,누가 광커튼을 통과하면 컨베이어 멈춰 줬으면 해.,ask,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02882,공장,FACT01,기기제어,could you stop the conveyor when the safety barrier is broken?,안전 방책이 뚫리면 컨베이어 멈춰 줄 수 있어?,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02883,공장,FACT03,기기제어,Stop the conveyor if someone crosses the light curtain,누가 광커튼을 통과하면 컨베이어 멈춰,ask,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02884,공장,FACT01,기기제어,"When the safety barrier is broken, stop the conveyor.",안전 방책이 뚫리면 컨베이어 멈춰.,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02885,공장,FACT03,기기제어,please hold production if someone crosses the light curtain.,누가 광커튼을 통과하면 생산 잠깐 좀 세워 줘.,ask,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3 FACT03_ProcessRoom_EmergencyStop_1 FACT03_ProcessRoom_ProductionMachine_1 FACT03_ProcessRoom_ProductionMachine_2,
G02886,공장,FACT01,기기제어,I'd like you to stop the conveyor when the safety barrier is broken.,안전 방책이 뚫리면 컨베이어 멈춰 줬으면 해.,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02887,공장,FACT01,기기제어,please stop the conveyor if someone crosses the light curtain.,누가 광커튼을 통과하면 컨베이어 멈춰 주세요.,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02888,공장,FACT01,기기제어,Stop all the conveyors if someone crosses the light curtain.,누가 광커튼을 통과하면 모든 컨베이어 멈춰.,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02889,공장,FACT01,기기제어,can you stop the conveyor if someone crosses the light curtain?,누가 광커튼을 통과하면 컨베이어 멈춰 줄래?,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02890,공장,FACT01,기기제어,"When the safety barrier is broken, stop the conveyor",안전 방책이 뚫리면 컨베이어 멈춰,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02891,공장,FACT03,기기제어,Stop the conveyor when the safety barrier is broken,안전 방책이 뚫리면 컨베이어 멈춰,ask,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02892,공장,FACT01,기기제어,please stop the conveyor when the safety barrier is broken.,안전 방책이 뚫리면 컨베이어 좀 멈춰 줘.,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02893,공장,FACT03,기기제어,can you stop all the conveyors when the safety barrier is broken?,안전 방책이 뚫리면 모든 컨베이어 멈춰 줄래?,execute,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02894,공장,FACT01,기기제어,could you stop the line when the safety barrier is broken?,안전 방책이 뚫리면 라인 멈춰 줄 수 있어?,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3 FACT01_Line_EmergencyStop_1 FACT01_Line_EmergencyStop_2 FACT01_Line_ProductionMachine_1 FACT01_Line_ProductionMachine_2 FACT01_Line_ProductionMachine_3 FACT01_Utility_AirCompressor_1,
G02895,공장,FACT03,기기제어,I'd like you to stop all the conveyors when the safety barrier is broken.,안전 방책이 뚫리면 모든 컨베이어 멈춰 줬으면 해.,execute,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02896,공장,FACT01,기기제어,Stop all the conveyors when the safety barrier is broken,안전 방책이 뚫리면 모든 컨베이어 멈춰,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02897,공장,FACT01,기기제어,please stop all the conveyors if someone crosses the light curtain.,누가 광커튼을 통과하면 모든 컨베이어 멈춰 주세요.,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02898,공장,FACT03,기기제어,Stop the conveyor if someone crosses the light curtain.,누가 광커튼을 통과하면 컨베이어 멈춰.,ask,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02899,공장,FACT03,기기제어,could you stop all the conveyors when the safety barrier is broken?,안전 방책이 뚫리면 모든 컨베이어 멈춰 줄 수 있어?,execute,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02900,공장,FACT03,기기제어,could you stop the conveyor if someone crosses the light curtain?,누가 광커튼을 통과하면 컨베이어 멈춰 줄 수 있어?,ask,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02901,공장,FACT03,기기제어,I'd like you to set off all the sirens when the door closes.,문이 닫히면 모든 사이렌 울려 줬으면 해.,execute,,D4,T1,none,FACT03_ProcessRoom_Siren_1,
G02902,공장,FACT03,기기제어,could you sound all the sirens if a window is left open?,창문이 열린 채로 있으면 모든 사이렌 울려 줄 수 있어?,execute,,D4,T1,none,FACT03_ProcessRoom_Siren_1,
G02903,공장,FACT03,기기제어,"When the entrance door opens, set off all the sirens.",현관 문이 열리면 모든 사이렌 울려.,execute,,D4,T1,none,FACT03_ProcessRoom_Siren_1,
G02904,공장,FACT03,기기제어,please sound all the sirens when the door sensor says the door is open.,문열림 센서가 문이 열렸다고 알리면 모든 사이렌 울려 주세요.,execute,,D4,T1,none,FACT03_ProcessRoom_Siren_1,
G02905,공장,FACT05,기기제어,could you stop the conveyor when the emergency stop is hit?,비상정지가 눌리면 컨베이어 멈춰 줄 수 있어?,refuse,no_device,D4,T1,none,,
G02906,공장,FACT05,기기제어,Stop the conveyor if anyone presses the emergency stop,누가 비상정지를 누르면 컨베이어 멈춰,refuse,no_device,D4,T1,none,,
G02907,공장,FACT04,기기제어,"When the emergency stop is hit, stop the conveyor",비상정지가 눌리면 컨베이어 멈춰,refuse,no_device,D4,T1,none,,
G02908,공장,FACT03,기기제어,please stop the conveyor if anyone presses the emergency stop.,누가 비상정지를 누르면 컨베이어 멈춰 주세요.,ask,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02909,공장,FACT01,기기제어,can you stop the conveyor when the emergency stop is hit?,비상정지가 눌리면 컨베이어 멈춰 줄래?,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02910,공장,FACT03,기기제어,I'd like you to stop the conveyor if anyone presses the emergency stop.,누가 비상정지를 누르면 컨베이어 멈춰 줬으면 해.,ask,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02911,공장,FACT01,기기제어,could you hold production when the emergency stop is hit?,비상정지가 눌리면 생산 잠깐 세워 줄 수 있어?,ask,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3 FACT01_Line_EmergencyStop_1 FACT01_Line_EmergencyStop_2 FACT01_Line_ProductionMachine_1 FACT01_Line_ProductionMachine_2 FACT01_Line_ProductionMachine_3 FACT01_Utility_AirCompressor_1,
G02912,공장,FACT03,기기제어,Stop the process room conveyor if anyone presses the emergency stop,누가 비상정지를 누르면 공정실 컨베이어 멈춰,execute,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02913,공장,FACT01,기기제어,"When the emergency stop is hit, stop the line 1 conveyor",비상정지가 눌리면 1라인 컨베이어 멈춰,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_1,
G02914,공장,FACT03,기기제어,please stop the process room conveyor if anyone presses the emergency stop.,누가 비상정지를 누르면 공정실 컨베이어 멈춰 주세요.,execute,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02915,공장,FACT01,기기제어,can you stop the line 1 conveyor when the emergency stop is hit?,비상정지가 눌리면 1라인 컨베이어 멈춰 줄래?,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_1,
G02916,공장,FACT03,기기제어,I'd like you to stop the process room conveyor if anyone presses the emergency stop.,누가 비상정지를 누르면 공정실 컨베이어 멈춰 줬으면 해.,execute,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02917,공장,FACT01,기기제어,could you stop the line 1 conveyor when the emergency stop is hit?,비상정지가 눌리면 1라인 컨베이어 멈춰 줄 수 있어?,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_1,
G02918,공장,FACT03,기기제어,could you stop the process room conveyor when the emergency stop is hit?,비상정지가 눌리면 공정실 컨베이어 멈춰 줄 수 있어?,execute,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02919,공장,FACT01,기기제어,"When the emergency stop is hit, stop the line 2 conveyor",비상정지가 눌리면 2라인 컨베이어 멈춰,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_2,
G02920,공장,FACT03,기기제어,please stop the line if anyone presses the emergency stop.,누가 비상정지를 누르면 라인 멈춰 주세요.,ask,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3 FACT03_ProcessRoom_EmergencyStop_1 FACT03_ProcessRoom_ProductionMachine_1 FACT03_ProcessRoom_ProductionMachine_2,
G02921,공장,FACT03,기기제어,I'd like you to stop the line if anyone presses the emergency stop.,누가 비상정지를 누르면 라인 멈춰 줬으면 해.,ask,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3 FACT03_ProcessRoom_EmergencyStop_1 FACT03_ProcessRoom_ProductionMachine_1 FACT03_ProcessRoom_ProductionMachine_2,
G02922,공장,FACT01,기기제어,please stop the line conveyor if anyone presses the emergency stop.,누가 비상정지를 누르면 생산라인 컨베이어 좀 멈춰 줘.,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02923,공장,FACT03,기기제어,could you stop the process room conveyor if anyone presses the emergency stop?,누가 비상정지를 누르면 공정실 컨베이어 멈춰 줄 수 있어?,execute,,D4,T1,none,FACT03_ProcessRoom_ConveyorBelt_1 FACT03_ProcessRoom_ConveyorBelt_2 FACT03_ProcessRoom_ConveyorBelt_3,
G02924,공장,FACT01,기기제어,"When the emergency stop is hit, stop the line 3 conveyor.",비상정지가 눌리면 3라인 컨베이어 멈춰.,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_3,
G02925,공장,FACT01,기기제어,can you stop the line conveyor when the emergency stop is hit?,비상정지가 눌리면 생산라인 컨베이어 멈춰 줄래?,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_1 FACT01_Line_ConveyorBelt_2 FACT01_Line_ConveyorBelt_3,
G02926,공장,FACT01,기기제어,can you stop the line 3 conveyor when the emergency stop is hit?,비상정지가 눌리면 3라인 컨베이어 멈춰 줄래?,execute,,D4,T1,none,FACT01_Line_ConveyorBelt_3,
G02927,공장,FACT02,기기제어,Switch the status light to amber when it reports it is done,그것이 끝났다고 알리면 상태등 노란색으로 바꿔,refuse,no_device,D4,T1,none,,
G02928,공장,FACT02,기기제어,"When the machine finishes its cycle, turn the status light green.",설비가 한 사이클을 마치면 상태등 초록색으로 바꿔.,refuse,no_device,D4,T1,none,,
G02929,공장,FACT03,기기제어,please turn the status light red once the line run is done.,라인 가동이 끝나면 상태등 빨간색으로 좀 바꿔 줘.,ask,,D4,T1,none,FACT03_ProcessRoom_StatusLight_1 FACT03_ProcessRoom_StatusLight_2,
G02930,공장,FACT04,기기제어,can you flag this line as stopped when the machine reports it is done?,설비가 끝났다고 알리면 이 라인 정지로 표시해 줄래?,execute,,D4,T1,none,FACT04_MachineShop_StatusLight_1 FACT04_MachineShop_StatusLight_2 FACT04_MachineShop_StatusLight_3 FACT04_MachineShop_StatusLight_4,
G02931,공장,FACT01,기기제어,I'd like you to turn the line status light green when the machine finishes its cycle.,설비가 한 사이클을 마치면 생산라인 상태등 초록색으로 바꿔 줬으면 해.,execute,,D4,T1,none,FACT01_Line_StatusLight_1 FACT01_Line_StatusLight_2 FACT01_Line_StatusLight_3,
G02932,공장,FACT03,기기제어,could you turn the process room status light red once the line run is done?,라인 가동이 끝나면 공정실 상태등 빨간색으로 바꿔 줄 수 있어?,execute,,D4,T1,none,FACT03_ProcessRoom_StatusLight_1 FACT03_ProcessRoom_StatusLight_2,
G02933,공장,FACT04,기기제어,Switch the machine shop status light to amber when the machine reports it is done,설비가 끝났다고 알리면 기계실 상태등 노란색으로 바꿔,execute,,D4,T1,none,FACT04_MachineShop_StatusLight_1 FACT04_MachineShop_StatusLight_2 FACT04_MachineShop_StatusLight_3 FACT04_MachineShop_StatusLight_4,
G02934,공장,FACT01,기기제어,"When the machine finishes its cycle, turn the line status light green",설비가 한 사이클을 마치면 생산라인 상태등 초록색으로 바꿔,execute,,D4,T1,none,FACT01_Line_StatusLight_1 FACT01_Line_StatusLight_2 FACT01_Line_StatusLight_3,
G02935,공장,FACT03,기기제어,please turn the process room status light red once the line run is done.,라인 가동이 끝나면 공정실 상태등 빨간색으로 좀 바꿔 줘.,execute,,D4,T1,none,FACT03_ProcessRoom_StatusLight_1 FACT03_ProcessRoom_StatusLight_2,
G02936,공장,FACT04,기기제어,can you switch the machine shop status light to amber when the machine reports it is done?,설비가 끝났다고 알리면 기계실 상태등 노란색으로 바꿔 줄래?,execute,,D4,T1,none,FACT04_MachineShop_StatusLight_1 FACT04_MachineShop_StatusLight_2 FACT04_MachineShop_StatusLight_3 FACT04_MachineShop_StatusLight_4,
G02937,공장,FACT01,기기제어,Turn the status light green when the machine reports it is done.,설비가 끝났다고 알리면 상태등 초록색으로 바꿔.,ask,,D4,T1,none,FACT01_Line_StatusLight_1 FACT01_Line_StatusLight_2 FACT01_Line_StatusLight_3,
G02938,공장,FACT01,기기제어,I'd like you to turn the status light green when the machine reports it is done.,설비가 끝났다고 알리면 상태등 초록색으로 바꿔 줬으면 해.,ask,,D4,T1,none,FACT01_Line_StatusLight_1 FACT01_Line_StatusLight_2 FACT01_Line_StatusLight_3,
G02939,공장,FACT04,기기제어,Flag this line as stopped when the machine reports it is done,설비가 끝났다고 알리면 이 라인 정지로 표시해 줘,execute,,D4,T1,none,FACT04_MachineShop_StatusLight_1 FACT04_MachineShop_StatusLight_2 FACT04_MachineShop_StatusLight_3 FACT04_MachineShop_StatusLight_4,
G02940,공장,FACT01,기기제어,"When the machine finishes its cycle, turn the line status light green.",설비가 한 사이클을 마치면 생산라인 상태등 초록색으로 바꿔.,execute,,D4,T1,none,FACT01_Line_StatusLight_1 FACT01_Line_StatusLight_2 FACT01_Line_StatusLight_3,
G02941,공장,FACT03,기기제어,"Once the line run is done, turn the status light red",라인 가동이 끝나면 상태등 빨간색으로 바꿔,ask,,D4,T1,none,FACT03_ProcessRoom_StatusLight_1 FACT03_ProcessRoom_StatusLight_2,
G02942,공장,FACT05,기기제어,could you close the valve if the leak sensor finds water on the floor?,누수 센서가 바닥의 물을 감지하면 밸브 닫아 줄 수 있어?,ask,,D4,T1,none,FACT05_PumpRoom_Valve_1 FACT05_PumpRoom_Valve_2 FACT05_PumpRoom_Valve_3 FACT05_PumpRoom_Valve_4 FACT05_PumpRoom_Valve_5 FACT05_PumpRoom_Valve_6 FACT05_PumpRoom_Valve_7 FACT05_PumpRoom_Valve_8,
G02943,공장,FACT05,기기제어,Shut the valve right away when the leak sensor trips,누수 센서가 작동하면 밸브 당장 닫아,ask,,D4,T1,none,FACT05_PumpRoom_Valve_1 FACT05_PumpRoom_Valve_2 FACT05_PumpRoom_Valve_3 FACT05_PumpRoom_Valve_4 FACT05_PumpRoom_Valve_5 FACT05_PumpRoom_Valve_6 FACT05_PumpRoom_Valve_7 FACT05_PumpRoom_Valve_8,
G02944,공장,FACT05,기기제어,"When a water leak is detected, close the valve",누수가 감지되면 밸브 닫아,ask,,D4,T1,none,FACT05_PumpRoom_Valve_1 FACT05_PumpRoom_Valve_2 FACT05_PumpRoom_Valve_3 FACT05_PumpRoom_Valve_4 FACT05_PumpRoom_Valve_5 FACT05_PumpRoom_Valve_6 FACT05_PumpRoom_Valve_7 FACT05_PumpRoom_Valve_8,
