id,domain,space_id,intent,command,command_ko,expect,why,d,tier,context,targets,target_svc
G01134,사무실,OFFICE05,기기제어,can you start recording on all the cameras?,모든 카메라 녹화 시작해 줄래?,execute,,D1,T0,none,OFFICE05_Hallway_Camera_1 OFFICE05_Hallway_Camera_2 OFFICE05_Hallway_Camera_3 OFFICE05_Hallway_Camera_4,
G01161,사무실,OFFICE01,알림예약,could you remind me to check all the lights?,모든 조명 확인하라고 알려 줄 수 있어?,execute,,D1,T0,none,,NotificationProvider.SendPush
G01168,사무실,OFFICE02,기기제어,please switch the open space switch on.,사무실 스위치 켜 주세요.,execute,,D1,T0,none,OFFICE02_OpenSpace_Light_1 OFFICE02_OpenSpace_Light_2 OFFICE02_OpenSpace_Light_3 OFFICE02_OpenSpace_Light_4 OFFICE02_OpenSpace_Light_5 OFFICE02_OpenSpace_Light_6 OFFICE02_OpenSpace_AirConditioner_1 OFFICE02_OpenSpace_AirConditioner_2 OFFICE02_OpenSpace_AirConditioner_3 OFFICE02_OpenSpace_AirPurifier_1 OFFICE02_OpenSpace_AirPurifier_2,
G01177,사무실,OFFICE03,기기제어,could you get the meeting room lights on?,회의실 조명 켜 줄 수 있어?,execute,,D1,T0,none,OFFICE03_MeetingRoom_Light_1 OFFICE03_MeetingRoom_Light_2 OFFICE03_MeetingRoom_Light_3 OFFICE03_MeetingRoom_Light_4,
G01185,사무실,OFFICE04,기기제어,Switch all the lights off,모든 조명 꺼,execute,,D1,T0,none,OFFICE04_OpenSpace_Light_1 OFFICE04_OpenSpace_Light_2 OFFICE04_OpenSpace_Light_3 OFFICE04_OpenSpace_Light_4 OFFICE04_OpenSpace_Light_5 OFFICE04_OpenSpace_Light_6 OFFICE04_RestRoom_Light_1 OFFICE04_Pantry_Light_1,
G01188,사무실,OFFICE05,기기제어,could you switch the open space lights on?,사무실 조명 켜 줄 수 있어?,execute,,D1,T0,none,OFFICE05_OpenSpace_Light_1 OFFICE05_OpenSpace_Light_2 OFFICE05_OpenSpace_Light_3 OFFICE05_OpenSpace_Light_4 OFFICE05_OpenSpace_Light_5 OFFICE05_OpenSpace_Light_6 OFFICE05_OpenSpace_Light_7 OFFICE05_OpenSpace_Light_8 OFFICE05_OpenSpace_Light_9 OFFICE05_OpenSpace_Light_10 OFFICE05_OpenSpace_Light_11 OFFICE05_OpenSpace_Light_12 OFFICE05_OpenSpace_Light_13 OFFICE05_OpenSpace_Light_14 OFFICE05_OpenSpace_Light_15 OFFICE05_OpenSpace_Light_16,
G01197,사무실,OFFICE06,기기제어,please turn all the lights red.,모든 조명 빨간색으로 켜 주세요.,execute,,D1,T0,none,OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3 OFFICE06_MeetingRoom_Light_1,
G01214,사무실,OFFICE03,기기제어,could you toggle the meeting room 4 light?,회의실 4 조명 껐다 켜 줄 수 있어?,execute,,D1,T0,none,OFFICE03_MeetingRoom_Light_4,
G01215,사무실,OFFICE01,기기제어,could you set a 60 minute timer?,60분 타이머 맞춰 줄 수 있어?,refuse,no_service,D1,T0,none,,
G01216,사무실,OFFICE04,기기제어,could you turn on the open space switch?,사무실 스위치 켜 줄 수 있어?,execute,,D1,T0,none,OFFICE04_OpenSpace_Light_1 OFFICE04_OpenSpace_Light_2 OFFICE04_OpenSpace_Light_3 OFFICE04_OpenSpace_Light_4 OFFICE04_OpenSpace_Light_5 OFFICE04_OpenSpace_Light_6 OFFICE04_OpenSpace_AirConditioner_1 OFFICE04_OpenSpace_AirConditioner_2 OFFICE04_OpenSpace_AirConditioner_3 OFFICE04_OpenSpace_AirConditioner_4 OFFICE04_OpenSpace_AirPurifier_1 OFFICE04_OpenSpace_AirPurifier_2 OFFICE04_OpenSpace_AirPurifier_3,
G01224,사무실,OFFICE06,알림예약,could you ping me when the open space printer finishes?,사무실 프린터 끝나면 알려 줄 수 있어?,execute,,D1,T0,none,,NotificationProvider.SendPush
G01225,사무실,OFFICE05,알림예약,could you remind me to check all the switches?,모든 스위치 확인하라고 알려 줄 수 있어?,execute,,D1,T0,none,,NotificationProvider.SendPush
G01226,사무실,OFFICE04,기기제어,I'd like you to get the row 6 light on.,6열 조명 켜 줬으면 해.,execute,,D1,T0,none,OFFICE04_OpenSpace_Light_6,
G01229,사무실,OFFICE06,기기제어,please set the mood softer.,분위기 좀 부드럽게 해 줘.,execute,,D1,T0,none,OFFICE06_MeetingRoom_Light_1 OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3,
G01234,사무실,OFFICE01,기기제어,can you run all the fans for 20 minutes?,모든 선풍기를 20분 동안 돌려 줄래?,execute,,D1,T0,none,OFFICE01_Pantry_Fan_1,
G01235,사무실,OFFICE05,기기제어,Lower the open space blinds to 50 percent.,사무실 블라인드 50퍼센트까지 내려.,execute,,D1,T0,none,OFFICE05_OpenSpace_WindowCovering_1 OFFICE05_OpenSpace_WindowCovering_2 OFFICE05_OpenSpace_WindowCovering_3 OFFICE05_OpenSpace_WindowCovering_4 OFFICE05_OpenSpace_WindowCovering_5 OFFICE05_OpenSpace_WindowCovering_6 OFFICE05_OpenSpace_WindowCovering_7 OFFICE05_OpenSpace_WindowCovering_8,
G01253,사무실,OFFICE01,기기제어,could you start recording on the camera?,카메라 녹화 시작해 줄 수 있어?,refuse,no_device,D1,T0,none,,
G01261,사무실,OFFICE03,기기제어,I'd like you to get all the lights on.,모든 조명 켜 줬으면 해.,execute,,D1,T0,none,OFFICE03_MeetingRoom_Light_1 OFFICE03_MeetingRoom_Light_2 OFFICE03_MeetingRoom_Light_3 OFFICE03_MeetingRoom_Light_4 OFFICE03_OpenSpace_Light_1 OFFICE03_OpenSpace_Light_2 OFFICE03_OpenSpace_Light_3,
G01269,사무실,OFFICE03,기기제어,can you set all the lights to amber?,모든 조명 호박색으로 바꿔 줄래?,execute,,D1,T0,none,OFFICE03_MeetingRoom_Light_1 OFFICE03_MeetingRoom_Light_2 OFFICE03_MeetingRoom_Light_3 OFFICE03_MeetingRoom_Light_4 OFFICE03_OpenSpace_Light_1 OFFICE03_OpenSpace_Light_2 OFFICE03_OpenSpace_Light_3,
G01272,사무실,OFFICE03,기기제어,could you put the meeting room 4 light on?,회의실 4 조명 켜 줄 수 있어?,execute,,D1,T0,none,OFFICE03_MeetingRoom_Light_4,
G01281,사무실,OFFICE05,기기제어,I'd like you to turn on the water heater.,온수기 켜 줬으면 해.,refuse,no_device,D1,T0,none,,
G01382,사무실,OFFICE06,기기제어,could you dim the light to 25 percent with a single press of the button?,버튼을 한 번 누르면 조명 밝기를 25퍼센트로 낮춰 줄 수 있어?,ask,,D4,T1,none,OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3 OFFICE06_MeetingRoom_Light_1,
G01386,사무실,OFFICE06,기기제어,can you make it dimmer when the scene button is pressed?,씬 버튼이 눌리면 좀 더 어둡게 해 줄래?,execute,,D4,T1,none,OFFICE06_MeetingRoom_Light_1 OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3,
G01390,사무실,OFFICE06,기기제어,can you dim the open space lights to 10 percent with one tap on the wall switch?,벽 스위치를 한 번 누르면 사무실 조명 밝기를 10퍼센트로 낮춰 줄래?,execute,,D4,T1,none,OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3,
G01394,사무실,OFFICE06,기기제어,"With a single press of the button, dim the meeting room lights to 20 percent.",버튼을 한 번 누르면 회의실 조명 밝기를 20퍼센트로 낮춰.,execute,,D4,T1,none,OFFICE06_MeetingRoom_Light_1,
G01398,사무실,OFFICE06,기기제어,could you dim the meeting room lights to 10 percent when the scene button is pressed?,씬 버튼이 눌리면 회의실 조명 밝기를 10퍼센트로 낮춰 줄 수 있어?,execute,,D4,T1,none,OFFICE06_MeetingRoom_Light_1,
G01402,사무실,OFFICE06,기기제어,can you dim the meeting room lights to 10 percent when I double-press the button?,버튼이 연속 두 번 눌리면 회의실 조명 밝기를 10퍼센트로 낮춰 줄래?,execute,,D4,T1,none,OFFICE06_MeetingRoom_Light_1,
G01406,사무실,OFFICE06,기기제어,"When I press the button, dim the open space lights to 5 percent.",내가 버튼을 누르면 사무실 조명 밝기를 5퍼센트로 낮춰.,execute,,D4,T1,none,OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3,
G01411,사무실,OFFICE06,기기제어,"When the scene button is pressed, dim the open space lights to 30 percent.",씬 버튼이 눌리면 사무실 조명 밝기를 30퍼센트로 낮춰.,execute,,D4,T1,none,OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3,
G01415,사무실,OFFICE06,기기제어,could you dim the open space lights to 20 percent when I double-press the button?,버튼이 연속 두 번 눌리면 사무실 조명 밝기를 20퍼센트로 낮춰 줄 수 있어?,execute,,D4,T1,none,OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3,
G01419,사무실,OFFICE06,기기제어,can you dim the meeting room lights to 15 percent when I press the button?,내가 버튼을 누르면 회의실 조명 밝기를 15퍼센트로 낮춰 줄래?,execute,,D4,T1,none,OFFICE06_MeetingRoom_Light_1,
G01423,사무실,OFFICE06,기기제어,"With one tap on the wall switch, set the mood softer",벽 스위치를 한 번 누르면 분위기 좀 부드럽게 해 줘,execute,,D4,T1,none,OFFICE06_MeetingRoom_Light_1 OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3,
G01427,사무실,OFFICE06,기기제어,could you dim the open space lights to 30 percent with a single press of the button?,버튼을 한 번 누르면 사무실 조명 밝기를 30퍼센트로 낮춰 줄 수 있어?,execute,,D4,T1,none,OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3,
G01431,사무실,OFFICE06,기기제어,could you dim the meeting room lights to 30 percent when I press the button?,내가 버튼을 누르면 회의실 조명 밝기를 30퍼센트로 낮춰 줄 수 있어?,execute,,D4,T1,none,OFFICE06_MeetingRoom_Light_1,
G01442,사무실,OFFICE01,기기제어,"Around sundown, switch the light on",해 질 무렵 조명 켜,ask,,D4,T1,sun,OFFICE01_OpenSpace_Light_1 OFFICE01_OpenSpace_Light_2 OFFICE01_OpenSpace_Light_3 OFFICE01_OpenSpace_Light_4 OFFICE01_MeetingRoom_Light_1 OFFICE01_Pantry_Light_1,
G01448,사무실,OFFICE05,기기제어,"Around sundown, get the hallway lights on.",해 질 무렵 복도 조명 켜.,execute,,D4,T1,sun,OFFICE05_Hallway_Light_1 OFFICE05_Hallway_Light_2 OFFICE05_Hallway_Light_3 OFFICE05_Hallway_Light_4,
G01452,사무실,OFFICE04,기기제어,could you brighten this place up at sunrise?,해 뜰 때 여기 좀 밝게 해 줄 수 있어?,execute,,D4,T1,sun,OFFICE04_OpenSpace_Light_1 OFFICE04_OpenSpace_Light_2 OFFICE04_OpenSpace_Light_3 OFFICE04_OpenSpace_Light_4 OFFICE04_OpenSpace_Light_5 OFFICE04_OpenSpace_Light_6 OFFICE04_Pantry_Light_1 OFFICE04_RestRoom_Light_1,
G01457,사무실,OFFICE03,기기제어,could you turn on the open space lights around sundown?,해 질 무렵 사무실 조명 켜 줄 수 있어?,execute,,D4,T1,sun,OFFICE03_OpenSpace_Light_1 OFFICE03_OpenSpace_Light_2 OFFICE03_OpenSpace_Light_3,
G01468,사무실,OFFICE04,기기제어,I'd like you to put the open space lights on around sundown.,해 질 무렵 사무실 조명 켜 줬으면 해.,execute,,D4,T1,sun,OFFICE04_OpenSpace_Light_1 OFFICE04_OpenSpace_Light_2 OFFICE04_OpenSpace_Light_3 OFFICE04_OpenSpace_Light_4 OFFICE04_OpenSpace_Light_5 OFFICE04_OpenSpace_Light_6,
G01473,사무실,OFFICE01,기기제어,can you put the open space lights on around sundown?,해 질 무렵 사무실 조명 켜 줄래?,execute,,D4,T1,sun,OFFICE01_OpenSpace_Light_1 OFFICE01_OpenSpace_Light_2 OFFICE01_OpenSpace_Light_3 OFFICE01_OpenSpace_Light_4,
G01477,사무실,OFFICE02,기기제어,please light up the pantry lights around sundown.,해 질 무렵 팬트리 조명 켜 주세요.,execute,,D4,T1,sun,OFFICE02_Pantry_Light_1,
G01483,사무실,OFFICE06,기기제어,please switch the meeting room lights on around sundown.,해 질 무렵 회의실 조명 켜 주세요.,execute,,D4,T1,sun,OFFICE06_MeetingRoom_Light_1,
G01488,사무실,OFFICE03,기기제어,"Around sundown, brighten this place up",해 질 무렵 여기 좀 밝게 해 줘,ask,,D4,T1,sun,OFFICE03_MeetingRoom_Light_1 OFFICE03_MeetingRoom_Light_2 OFFICE03_MeetingRoom_Light_3 OFFICE03_MeetingRoom_Light_4 OFFICE03_MeetingRoom_Projector_1 OFFICE03_MeetingRoom_Projector_2 OFFICE03_OpenSpace_Light_1 OFFICE03_OpenSpace_Light_2 OFFICE03_OpenSpace_Light_3,
G01497,사무실,OFFICE03,알림예약,"At 7 am, I want to know when it changes.",오전 7시에 상태가 바뀌면 알려 줘.,execute,,D6,T1,none,,Speaker.Speak
G01503,사무실,OFFICE05,알림예약,"Every night at midnight, send a warning to my phone.",매일 자정에 폰으로 경고 보내 줘.,execute,,D6,T1,none,,NotificationProvider.SendPush
G01514,사무실,OFFICE02,알림예약,Let me know every night at 10 pm,매일 밤 10시에 알려 줘,execute,,D6,T1,none,,NotificationProvider.SendPush
G01519,사무실,OFFICE04,알림예약,Give me a heads-up on Monday at noon,월요일 정오에 꼭 알려 줘,execute,,D6,T1,none,,Speaker.Speak
G01524,사무실,OFFICE01,알림예약,could you announce it every night at 10 pm?,매일 밤 10시에 방송해 줄 수 있어?,execute,,D6,T1,none,,Speaker.Speak
G01530,사무실,OFFICE03,알림예약,could you push me an alert every night at 11:30 pm?,매일 밤 11시 30분에 알림 띄워 줄 수 있어?,execute,,D6,T1,none,,Speaker.Speak
G01539,사무실,OFFICE02,알림예약,I'd like you to let me know every night at 9 pm.,매일 밤 9시에 알려 줬으면 해.,execute,,D6,T1,none,,NotificationProvider.SendPush
G01545,사무실,OFFICE04,알림예약,I'd like you to tell me about it every night at 11:30 pm.,매일 밤 11시 30분에 알려 줬으면 해.,execute,,D6,T1,none,,Speaker.Speak
G01551,사무실,OFFICE06,알림예약,I'd like you to send me a notification every night at 10:30 pm.,매일 밤 10시 30분에 알림 보내 줬으면 해.,execute,,D6,T1,none,,NotificationProvider.SendPush
G01592,사무실,OFFICE06,기기제어,Put the open space lights on when I double-press the button.,버튼이 연속 두 번 눌리면 사무실 조명 켜.,execute,,D4,T1,none,OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3,
G01595,사무실,OFFICE01,기기제어,I'd like you to get the pantry lights on when I press the button.,내가 버튼을 누르면 팬트리 조명 켜 줬으면 해.,execute,,D4,T1,none,OFFICE01_Pantry_Light_1,
G01651,사무실,OFFICE01,기기제어,can you turn the pantry fan off if the temperature drops below 5 degrees?,온도가 5도 아래로 떨어지면 팬트리 선풍기 꺼 줄래?,execute,,D4,T1,none,OFFICE01_Pantry_Fan_1,
G01659,사무실,OFFICE04,기기제어,"When the temperature goes above 35 degrees, turn on the pantry fan",온도가 35도를 넘으면 팬트리 선풍기 켜,execute,,D4,T1,none,OFFICE04_Pantry_Fan_1,
G01672,사무실,OFFICE04,기기제어,could you make it breezy when the temperature goes above 35 degrees?,온도가 35도를 넘으면 시원한 바람 좀 줄 수 있어?,ask,,D4,T1,none,OFFICE04_OpenSpace_AirConditioner_1 OFFICE04_OpenSpace_AirConditioner_2 OFFICE04_OpenSpace_AirConditioner_3 OFFICE04_OpenSpace_AirConditioner_4 OFFICE04_OpenSpace_AirPurifier_1 OFFICE04_OpenSpace_AirPurifier_2 OFFICE04_OpenSpace_AirPurifier_3 OFFICE04_OpenSpace_Ventilator_1 OFFICE04_OpenSpace_Ventilator_2 OFFICE04_OpenSpace_Ventilator_3 OFFICE04_Pantry_Fan_1,
G01673,사무실,OFFICE04,알림예약,please let me know if rain is in the forecast.,비 예보가 있으면 알려 주세요.,execute,,D4,T1,weather,,Speaker.Speak
G01701,사무실,OFFICE03,알림예약,please let me know if the outside temperature drops below 10.,바깥 온도가 10도 아래로 떨어지면 알려 주세요.,execute,,D4,T1,weather,,Speaker.Speak
G01721,사무실,OFFICE03,알림예약,can you tell me about it if the outside temperature drops below 10?,바깥 온도가 10도 아래로 떨어지면 알려 줄래?,execute,,D4,T1,weather,,Speaker.Speak
G01724,사무실,OFFICE02,알림예약,I'd like you to tell me about it when it starts raining.,비가 오기 시작하면 알려 줬으면 해.,execute,,D4,T1,weather,,NotificationProvider.SendPush
G01731,사무실,OFFICE06,기기제어,please turn the light amber if the temperature drops below 0 degrees.,온도가 0도 아래로 떨어지면 조명 호박색으로 좀 켜 줘.,ask,,D4,T1,none,OFFICE06_OpenSpace_Light_1 OFFICE06_OpenSpace_Light_2 OFFICE06_OpenSpace_Light_3 OFFICE06_MeetingRoom_Light_1,
G01734,사무실,OFFICE03,기기제어,"When the temperature goes above 32 degrees, change the meeting room 4 light to green.",온도가 32도를 넘으면 회의실 4 조명 초록색으로 바꿔.,execute,,D4,T1,none,OFFICE03_MeetingRoom_Light_4,
G01740,사무실,OFFICE01,기기제어,could you change the pantry lights to orange if the temperature drops below 5 degrees?,온도가 5도 아래로 떨어지면 팬트리 조명 주황색으로 바꿔 줄 수 있어?,execute,,D4,T1,none,OFFICE01_Pantry_Light_1,
G01744,사무실,OFFICE05,기기제어,could you set the open space lights to amber if the temperature drops below 10 degrees?,온도가 10도 아래로 떨어지면 사무실 조명 호박색으로 바꿔 줄 수 있어?,execute,,D4,T1,none,OFFICE05_OpenSpace_Light_1 OFFICE05_OpenSpace_Light_2 OFFICE05_OpenSpace_Light_3 OFFICE05_OpenSpace_Light_4 OFFICE05_OpenSpace_Light_5 OFFICE05_OpenSpace_Light_6 OFFICE05_OpenSpace_Light_7 OFFICE05_OpenSpace_Light_8 OFFICE05_OpenSpace_Light_9 OFFICE05_OpenSpace_Light_10 OFFICE05_OpenSpace_Light_11 OFFICE05_OpenSpace_Light_12 OFFICE05_OpenSpace_Light_13 OFFICE05_OpenSpace_Light_14 OFFICE05_OpenSpace_Light_15 OFFICE05_OpenSpace_Light_16,
G01747,사무실,OFFICE02,기기제어,I'd like you to turn the meeting room 1 light blue when the temperature goes above 30 degrees.,온도가 30도를 넘으면 회의실 1 조명 파란색으로 켜 줬으면 해.,execute,,D4,T1,none,OFFICE02_MeetingRoom_Light_1,
G01753,사무실,OFFICE05,기기제어,can you lower the blind to 30 percent around sundown?,해 질 무렵 블라인드 30퍼센트까지 내려 줄래?,ask,,D4,T1,sun,OFFICE05_OpenSpace_WindowCovering_1 OFFICE05_OpenSpace_WindowCovering_2 OFFICE05_OpenSpace_WindowCovering_3 OFFICE05_OpenSpace_WindowCovering_4 OFFICE05_OpenSpace_WindowCovering_5 OFFICE05_OpenSpace_WindowCovering_6 OFFICE05_OpenSpace_WindowCovering_7 OFFICE05_OpenSpace_WindowCovering_8,
G01761,사무실,OFFICE05,기기제어,could you shut out the light from outside around sundown?,해 질 무렵 바깥 빛 좀 차단해 줄 수 있어?,ask,,D4,T1,sun,OFFICE05_Entrance_Door_1 OFFICE05_Entrance_Door_2 OFFICE05_OpenSpace_WindowCovering_1 OFFICE05_OpenSpace_WindowCovering_2 OFFICE05_OpenSpace_WindowCovering_3 OFFICE05_OpenSpace_WindowCovering_4 OFFICE05_OpenSpace_WindowCovering_5 OFFICE05_OpenSpace_WindowCovering_6 OFFICE05_OpenSpace_WindowCovering_7 OFFICE05_OpenSpace_WindowCovering_8,
G01763,사무실,OFFICE02,기기제어,"Around sundown, lower the open space blinds to 70 percent",해 질 무렵 사무실 블라인드 70퍼센트까지 내려,execute,,D4,T1,sun,OFFICE02_OpenSpace_WindowCovering_1 OFFICE02_OpenSpace_WindowCovering_2 OFFICE02_OpenSpace_WindowCovering_3 OFFICE02_OpenSpace_WindowCovering_4,
G01765,사무실,OFFICE01,기기제어,can you open the open space blinds at sunrise?,해 뜰 때 사무실 블라인드 열어 줄래?,execute,,D4,T1,sun,OFFICE01_OpenSpace_WindowCovering_1 OFFICE01_OpenSpace_WindowCovering_2,
G01771,사무실,OFFICE02,기기제어,I'd like you to block the sun when the sun comes up.,해가 뜨면 햇빛 좀 막아 줬으면 해.,execute,,D4,T1,sun,OFFICE02_OpenSpace_WindowCovering_1 OFFICE02_OpenSpace_WindowCovering_2 OFFICE02_OpenSpace_WindowCovering_3 OFFICE02_OpenSpace_WindowCovering_4,
G01773,사무실,OFFICE01,기기제어,Open the open space blinds when the sun comes up,해가 뜨면 사무실 블라인드 열어,execute,,D4,T1,sun,OFFICE01_OpenSpace_WindowCovering_1 OFFICE01_OpenSpace_WindowCovering_2,
G01779,사무실,OFFICE02,기기제어,can you close the open space blinds once it gets dark outside?,바깥이 어두워지면 사무실 블라인드 닫아 줄래?,execute,,D4,T1,sun,OFFICE02_OpenSpace_WindowCovering_1 OFFICE02_OpenSpace_WindowCovering_2 OFFICE02_OpenSpace_WindowCovering_3 OFFICE02_OpenSpace_WindowCovering_4,
G01784,사무실,OFFICE05,기기제어,could you pull the open space blinds shut at sunrise?,해 뜰 때 사무실 블라인드 닫아 줄 수 있어?,execute,,D4,T1,sun,OFFICE05_OpenSpace_WindowCovering_1 OFFICE05_OpenSpace_WindowCovering_2 OFFICE05_OpenSpace_WindowCovering_3 OFFICE05_OpenSpace_WindowCovering_4 OFFICE05_OpenSpace_WindowCovering_5 OFFICE05_OpenSpace_WindowCovering_6 OFFICE05_OpenSpace_WindowCovering_7 OFFICE05_OpenSpace_WindowCovering_8,
G01789,사무실,OFFICE01,알림예약,Keep me posted if my calendar says I am busy,일정상 내가 바쁘면 계속 알려 줘,execute,,D4,T1,calendar,,NotificationProvider.SendPush
G01791,사무실,OFFICE03,알림예약,could you announce it when a meeting is about to start?,회의가 곧 시작되면 방송해 줄 수 있어?,execute,,D4,T1,calendar,,Speaker.Speak
G01792,사무실,OFFICE06,알림예약,please send me a notification when today's first event begins.,오늘 첫 일정이 시작되면 알림 좀 보내 줘.,execute,,D4,T1,calendar,,NotificationProvider.SendPush
G01793,사무실,OFFICE01,알림예약,can you push me an alert if my calendar says I am busy?,일정상 내가 바쁘면 알림 띄워 줄래?,execute,,D4,T1,calendar,,NotificationProvider.SendPush
G01795,사무실,OFFICE06,알림예약,can you tell me about it if my calendar says I am busy?,일정상 내가 바쁘면 알려 줄래?,execute,,D4,T1,calendar,,NotificationProvider.SendPush
G01797,사무실,OFFICE05,알림예약,"If my calendar says I am busy, send me a notification.",일정상 내가 바쁘면 알림 보내 줘.,execute,,D4,T1,calendar,,NotificationProvider.SendPush
G01800,사무실,OFFICE02,알림예약,I'd like you to let me know when today's first event begins.,오늘 첫 일정이 시작되면 알려 줬으면 해.,execute,,D4,T1,calendar,,NotificationProvider.SendPush
G01802,사무실,OFFICE04,알림예약,Send me a notification at the start of my next event,다음 일정이 시작되면 알림 보내 줘,execute,,D4,T1,calendar,,Speaker.Speak
G01804,사무실,OFFICE06,알림예약,Give me a heads-up when today's first event begins.,오늘 첫 일정이 시작되면 꼭 알려 줘.,execute,,D4,T1,calendar,,NotificationProvider.SendPush
G01805,사무실,OFFICE01,알림예약,can you let me know if my calendar says I am busy?,일정상 내가 바쁘면 알려 줄래?,execute,,D4,T1,calendar,,NotificationProvider.SendPush
G01807,사무실,OFFICE03,알림예약,Keep me posted when a meeting is about to start.,회의가 곧 시작되면 계속 알려 줘.,execute,,D4,T1,calendar,,Speaker.Speak
G01809,사무실,OFFICE05,알림예약,"If my calendar says I am busy, give me a heads-up",일정상 내가 바쁘면 꼭 알려 줘,execute,,D4,T1,calendar,,NotificationProvider.SendPush
G01812,사무실,OFFICE02,알림예약,I'd like you to send me a notification when today's first event begins.,오늘 첫 일정이 시작되면 알림 보내 줬으면 해.,execute,,D4,T1,calendar,,NotificationProvider.SendPush
G01822,사무실,OFFICE04,기기제어,I'd like you to make all the lights green at sunrise.,해 뜰 때 모든 조명 초록색으로 해 줬으면 해.,execute,,D4,T1,sun,OFFICE04_OpenSpace_Light_1 OFFICE04_OpenSpace_Light_2 OFFICE04_OpenSpace_Light_3 OFFICE04_OpenSpace_Light_4 OFFICE04_OpenSpace_Light_5 OFFICE04_OpenSpace_Light_6 OFFICE04_RestRoom_Light_1 OFFICE04_Pantry_Light_1,
G01827,사무실,OFFICE01,기기제어,can you set all the lights to daylight white at sunrise?,해 뜰 때 모든 조명 주광색으로 바꿔 줄래?,execute,,D4,T1,sun,OFFICE01_OpenSpace_Light_1 OFFICE01_OpenSpace_Light_2 OFFICE01_OpenSpace_Light_3 OFFICE01_OpenSpace_Light_4 OFFICE01_MeetingRoom_Light_1 OFFICE01_Pantry_Light_1,
G01833,사무실,OFFICE05,기기제어,can you change all the lights to pink at sunrise?,해 뜰 때 모든 조명 분홍색으로 바꿔 줄래?,execute,,D4,T1,sun,OFFICE05_OpenSpace_Light_1 OFFICE05_OpenSpace_Light_2 OFFICE05_OpenSpace_Light_3 OFFICE05_OpenSpace_Light_4 OFFICE05_OpenSpace_Light_5 OFFICE05_OpenSpace_Light_6 OFFICE05_OpenSpace_Light_7 OFFICE05_OpenSpace_Light_8 OFFICE05_OpenSpace_Light_9 OFFICE05_OpenSpace_Light_10 OFFICE05_OpenSpace_Light_11 OFFICE05_OpenSpace_Light_12 OFFICE05_OpenSpace_Light_13 OFFICE05_OpenSpace_Light_14 OFFICE05_OpenSpace_Light_15 OFFICE05_OpenSpace_Light_16 OFFICE05_MeetingRoom_Light_1 OFFICE05_MeetingRoom_Light_2 OFFICE05_MeetingRoom_Light_3 OFFICE05_MeetingRoom_Light_4 OFFICE05_Hallway_Light_1 OFFICE05_Hallway_Light_2 OFFICE05_Hallway_Light_3 OFFICE05_Hallway_Light_4,
G01868,사무실,OFFICE04,알림예약,I'd like you to tell me about it when the temperature goes above 24 degrees.,온도가 24도를 넘으면 알려 줬으면 해.,execute,,D4,T1,none,,Speaker.Speak
G01872,사무실,OFFICE06,알림예약,I'd like you to send me a notification when the temperature goes above 26 degrees.,온도가 26도를 넘으면 알림 보내 줬으면 해.,execute,,D4,T1,none,,NotificationProvider.SendPush
G01888,사무실,OFFICE02,알림예약,please let me know if the temperature drops below 5 degrees.,온도가 5도 아래로 떨어지면 좀 알려 줘.,execute,,D4,T1,none,,NotificationProvider.SendPush
G01889,사무실,OFFICE01,기기제어,could you put the thermostat on 24 degrees if the temperature drops below 18 degrees?,온도가 18도 아래로 떨어지면 온도조절기 24도로 해 줄 수 있어?,execute,,D4,T1,none,OFFICE01_OpenSpace_Thermostat_1,
G01898,사무실,OFFICE01,기기제어,could you put the thermostat on 18 degrees if the temperature drops below 18 degrees?,온도가 18도 아래로 떨어지면 온도조절기 18도로 해 줄 수 있어?,execute,,D4,T1,none,OFFICE01_OpenSpace_Thermostat_1,
G01908,사무실,OFFICE01,기기제어,could you turn on the camera if motion is detected in the pantry?,팬트리에서 움직임이 감지되면 카메라 켜 줄 수 있어?,refuse,no_device,D4,T1,none,,
G01912,사무실,OFFICE06,기기제어,I'd like you to take a snapshot with the camera if motion is detected in the open space.,사무실에서 움직임이 감지되면 카메라로 사진 찍어 줬으면 해.,ask,,D4,T1,none,OFFICE06_OpenSpace_Camera_1 OFFICE06_OpenSpace_Camera_2,
