id,domain,space_id,intent,command,command_ko,expect,why,d,tier,context,targets,target_svc
G00530,집,HOME09,기기제어,please lock the door lock.,도어락 좀 잠가 줘.,execute,,D1,T0,none,HOME09_Entrance_DoorLock_1,
G00532,집,HOME08,기기제어,could you make sure the door lock is locked?,도어락 잠겼는지 봐 줄 수 있어?,execute,,D1,T0,none,HOME08_Entrance_DoorLock_1,
G00533,집,HOME15,기기제어,I'd like you to unlock the entrance door lock.,현관 도어락 열어 줬으면 해.,execute,,D1,T0,none,HOME15_Entrance_DoorLock_1,
G00534,집,HOME08,기기제어,Unlock the entrance door lock.,현관 도어락 열어.,execute,,D1,T0,none,HOME08_Entrance_DoorLock_1,
G00537,집,HOME15,기기제어,I'd like you to unlock the door lock.,도어락 열어 줬으면 해.,execute,,D1,T0,none,HOME15_Entrance_DoorLock_1,
G00539,집,HOME13,기기제어,could you lock all the door locks?,모든 도어락 잠가 줄 수 있어?,execute,,D1,T0,none,HOME13_Entrance_DoorLock_1,
G00540,집,HOME12,기기제어,please unlock all the door locks.,모든 도어락 좀 열어 줘.,execute,,D1,T0,none,HOME12_Entrance_DoorLock_1,
G00543,집,HOME03,기기제어,I'd like you to run the fan for 3 minutes.,선풍기를 3분 동안 돌려 줬으면 해.,ask,,D1,T0,none,HOME03_Bathroom_Fan_1 HOME03_LivingRoom_Fan_1 HOME03_LivingRoom_Fan_2,
G00544,집,HOME01,기기제어,It feels stuffy.,답답해.,ask,,D1,T0,none,HOME01_Room_AirConditioner_1 HOME01_Room_Fan_1 HOME01_Room_Fan_2,
G00546,집,HOME17,기기제어,Turn the fan off.,선풍기 꺼.,ask,,D1,T0,none,HOME17_Bathroom_Fan_1 HOME17_Room_Fan_1 HOME17_Room_Fan_2,
G00547,집,HOME03,기기제어,please run the fan for 2 minutes.,선풍기를 2분 동안 돌려 주세요.,ask,,D1,T0,none,HOME03_Bathroom_Fan_1 HOME03_LivingRoom_Fan_1 HOME03_LivingRoom_Fan_2,
G00548,집,HOME08,기기제어,can you turn on the living room fan?,거실 선풍기 켜 줄래?,execute,,D1,T0,none,HOME08_LivingRoom_Fan_1,
G00549,집,HOME19,기기제어,I'd like you to set the study fan to high.,서재 선풍기 세게 틀어 줬으면 해.,execute,,D1,T0,none,HOME19_Study_Fan_1,
G00550,집,HOME04,기기제어,could you turn the living room fan off?,거실 선풍기 꺼 줄 수 있어?,execute,,D1,T0,none,HOME04_LivingRoom_Fan_1,
G00551,집,HOME13,기기제어,Run the bedroom fan for 20 minutes,침실 선풍기를 20분 동안 돌려,execute,,D1,T0,none,HOME13_Bedroom_Fan_1,
G00553,집,HOME09,기기제어,The air is not moving,바람이 하나도 없어,ask,,D1,T0,none,HOME09_BabyRoom_AirConditioner_1 HOME09_BabyRoom_AirPurifier_1 HOME09_BabyRoom_Fan_1 HOME09_LivingRoom_AirConditioner_1 HOME09_LivingRoom_AirPurifier_1,
G00554,집,HOME20,기기제어,can you turn the kitchen fan off?,주방 선풍기 꺼 줄래?,execute,,D1,T0,none,HOME20_Kitchen_Fan_1,
G00555,집,HOME05,기기제어,I'd like you to run the living room fan for 10 minutes.,거실 선풍기를 10분 동안 돌려 줬으면 해.,execute,,D1,T0,none,HOME05_LivingRoom_Fan_1,
G00556,집,HOME14,기기제어,could you turn on the bathroom fan?,욕실 선풍기 켜 줄 수 있어?,execute,,D1,T0,none,HOME14_Bathroom_Fan_1,
G00557,집,HOME01,기기제어,Set the room fan to high,방 선풍기 세게 틀어,execute,,D1,T0,none,HOME01_Room_Fan_1 HOME01_Room_Fan_2,
G00558,집,HOME10,기기제어,Turn the living room fan off.,거실 선풍기 꺼.,execute,,D1,T0,none,HOME10_LivingRoom_Fan_1,
G00560,집,HOME06,기기제어,can you turn on the bathroom fan?,욕실 선풍기 켜 줄래?,execute,,D1,T0,none,HOME06_Bathroom_Fan_1,
G00561,집,HOME17,기기제어,I'd like you to set the room fan to high.,방 선풍기 세게 틀어 줬으면 해.,execute,,D1,T0,none,HOME17_Room_Fan_1 HOME17_Room_Fan_2,
G00562,집,HOME03,기기제어,could you get some air moving?,바람 좀 통하게 해 줄 수 있어?,ask,,D1,T0,none,HOME03_Bathroom_Fan_1 HOME03_Bedroom_AirConditioner_1 HOME03_LivingRoom_AirConditioner_1 HOME03_LivingRoom_AirPurifier_1 HOME03_LivingRoom_Fan_1 HOME03_LivingRoom_Fan_2,
G00563,집,HOME12,기기제어,Run the living room fan for 30 minutes,거실 선풍기를 30분 동안 돌려,execute,,D1,T0,none,HOME12_LivingRoom_Fan_1,
G00564,집,HOME20,기기제어,There is no air in here.,여기 공기가 안 통해.,ask,,D1,T0,none,HOME20_Kitchen_Fan_1 HOME20_Kitchen_RangeHood_1 HOME20_LivingRoom_AirConditioner_1 HOME20_LivingRoom_Thermostat_1,
G00566,집,HOME14,기기제어,I'd like you to set the bathroom fan to high.,욕실 선풍기 세게 틀어 줬으면 해.,execute,,D1,T0,none,HOME14_Bathroom_Fan_1,
G00567,집,HOME01,기기제어,could you turn the room fan off?,방 선풍기 꺼 줄 수 있어?,execute,,D1,T0,none,HOME01_Room_Fan_1 HOME01_Room_Fan_2,
G00568,집,HOME10,기기제어,Run the living room fan for 3 minutes,거실 선풍기를 3분 동안 돌려,execute,,D1,T0,none,HOME10_LivingRoom_Fan_1,
G00570,집,HOME06,기기제어,please set the bathroom fan to high.,욕실 선풍기 세게 틀어 주세요.,execute,,D1,T0,none,HOME06_Bathroom_Fan_1,
G00571,집,HOME17,기기제어,can you turn the room fan off?,방 선풍기 꺼 줄래?,execute,,D1,T0,none,HOME17_Room_Fan_1 HOME17_Room_Fan_2,
G00572,집,HOME03,기기제어,The air is not moving.,바람이 하나도 없어.,ask,,D1,T0,none,HOME03_Bathroom_Fan_1 HOME03_Bedroom_AirConditioner_1 HOME03_LivingRoom_AirConditioner_1 HOME03_LivingRoom_AirPurifier_1 HOME03_LivingRoom_Fan_1 HOME03_LivingRoom_Fan_2,
G00573,집,HOME12,기기제어,could you turn on the living room fan?,거실 선풍기 켜 줄 수 있어?,execute,,D1,T0,none,HOME12_LivingRoom_Fan_1,
G00575,집,HOME08,기기제어,I'd like you to turn on the living room fan.,거실 선풍기 켜 줬으면 해.,execute,,D1,T0,none,HOME08_LivingRoom_Fan_1,
G00576,집,HOME19,기기제어,please run the study fan for 60 minutes.,서재 선풍기를 60분 동안 돌려 주세요.,execute,,D1,T0,none,HOME19_Study_Fan_1,
G00577,집,HOME13,기기제어,can you run the bedroom fan for 2 minutes?,침실 선풍기를 2분 동안 돌려 줄래?,execute,,D1,T0,none,HOME13_Bedroom_Fan_1,
G00578,집,HOME13,기기제어,I'd like you to set the bedroom fan to high.,침실 선풍기 세게 틀어 줬으면 해.,execute,,D1,T0,none,HOME13_Bedroom_Fan_1,
G00580,집,HOME09,기기제어,Run the nursery fan for 60 minutes,아기방 선풍기를 60분 동안 돌려,execute,,D1,T0,none,HOME09_BabyRoom_Fan_1,
G00581,집,HOME13,기기제어,Get some air moving,바람 좀 통하게 해 줘,ask,,D1,T0,none,HOME13_Bedroom_AirConditioner_1 HOME13_Bedroom_Fan_1 HOME13_LivingRoom_AirConditioner_1 HOME13_LivingRoom_AirPurifier_1,
G00582,집,HOME05,기기제어,please set the living room fan to high.,거실 선풍기 세게 좀 틀어 줘.,execute,,D1,T0,none,HOME05_LivingRoom_Fan_1,
G00583,집,HOME14,기기제어,can you turn the bathroom fan off?,욕실 선풍기 꺼 줄래?,execute,,D1,T0,none,HOME14_Bathroom_Fan_1,
G00584,집,HOME01,기기제어,I'd like you to run the room fan for 20 minutes.,방 선풍기를 20분 동안 돌려 줬으면 해.,execute,,D1,T0,none,HOME01_Room_Fan_1 HOME01_Room_Fan_2,
G00585,집,HOME01,기기제어,could you set the room fan to high?,방 선풍기 세게 틀어 줄 수 있어?,execute,,D1,T0,none,HOME01_Room_Fan_1 HOME01_Room_Fan_2,
G00586,집,HOME17,상태조회,How much power is the plug pulling,플러그 전력 얼마나 쓰고 있어?,ask,,D1,T0,none,HOME17_Room_Plug_1 HOME17_Room_Plug_2,Speaker.Speak
G00590,집,HOME05,상태조회,How much power is the fan pulling.,선풍기 전력 얼마나 쓰고 있어?,execute,,D1,T0,none,HOME05_LivingRoom_Fan_1,NotificationProvider.SendPush
G00591,집,HOME12,상태조회,Is everything alright at home,집에 별일 없어,ask,,D1,T0,none,HOME12_LivingRoom_RobotVacuumCleaner_1 HOME12_System_GlobalVariable HOME12_System_WeatherProvider,Speaker.Speak
G00592,집,HOME19,상태조회,How much power is the plug pulling.,플러그 전력 얼마나 쓰고 있어?,ask,,D1,T0,none,HOME19_Study_Plug_1 HOME19_Study_Plug_2 HOME19_Study_Plug_3,NotificationProvider.SendPush
G00599,집,HOME20,상태조회,Is anyone in the bedroom,침실에 사람 있어?,execute,,D1,T0,none,HOME20_System_PersonTracker,NotificationProvider.SendPush
G00604,집,HOME08,상태조회,Is anyone in the living room.,거실에 사람 있어?,execute,,D1,T0,none,,NotificationProvider.SendPush
G00605,집,HOME19,상태조회,Is anyone in the living room,거실에 사람 있어?,execute,,D1,T0,none,HOME19_Study_PresenceSensor_1,NotificationProvider.SendPush
G00610,집,HOME11,상태조회,How humid is room.,방 습도 얼마야?,refuse,no_device,D1,T0,none,,
G00611,집,HOME10,상태조회,Tell me if the entrance door sensor is open,현관 문열림 센서 열려 있는지 알려 줘,execute,,D1,T0,none,HOME10_Entrance_ContactSensor_1,Speaker.Speak
G00612,집,HOME14,상태조회,What is the fan set to.,선풍기 몇으로 맞춰져 있어?,execute,,D1,T0,none,HOME14_Bathroom_Fan_1,Speaker.Speak
G00613,집,HOME08,상태조회,Is all the plugs on right now.,모든 플러그 지금 켜져 있어?,execute,,D1,T0,none,HOME08_LivingRoom_Plug_1 HOME08_LivingRoom_Plug_2,NotificationProvider.SendPush
G00618,집,HOME17,상태조회,What is the situation.,지금 상황이 어때.,execute,,D1,T0,none,HOME17_System_GlobalVariable,Speaker.Speak
G00623,집,HOME02,기기제어,Turn off the switch,스위치 꺼,ask,,D1,T0,none,HOME02_LivingRoom_Light_1 HOME02_LivingRoom_Light_2 HOME02_Bedroom_Light_1 HOME02_Kitchen_Light_1 HOME02_LivingRoom_AirConditioner_1 HOME02_LivingRoom_Television_1 HOME02_LivingRoom_AirPurifier_1,
G00624,집,HOME09,기기제어,Turn on the switch.,스위치 켜.,ask,,D1,T0,none,HOME09_LivingRoom_Light_1 HOME09_LivingRoom_Light_2 HOME09_BabyRoom_Light_1 HOME09_BabyRoom_ColorControl_1 HOME09_Bedroom_Light_1 HOME09_Kitchen_Light_1 HOME09_LivingRoom_AirConditioner_1 HOME09_BabyRoom_AirConditioner_1 HOME09_BabyRoom_Humidifier_1 HOME09_BabyRoom_AirPurifier_1 HOME09_LivingRoom_AirPurifier_1,
G00625,집,HOME16,기기제어,please switch the switch on.,스위치 켜 주세요.,ask,,D1,T0,none,HOME16_LivingRoom_Light_1 HOME16_LivingRoom_Light_2 HOME16_Bedroom_Light_1 HOME16_Garden_Light_1 HOME16_Entrance_Siren_1,
G00628,집,HOME06,기기제어,Shut everything down in here,여기 다 꺼 줘,ask,,D1,T0,none,HOME06_Bathroom_Fan_1 HOME06_Bathroom_Light_1 HOME06_Bathroom_Light_2 HOME06_Bedroom_AirConditioner_1 HOME06_Bedroom_Light_1 HOME06_Bedroom_Light_2 HOME06_Entrance_Siren_1 HOME06_Garage_Light_1 HOME06_Garden_Light_1 HOME06_Garden_Light_2 HOME06_Hallway_Light_1 HOME06_Kitchen_Light_1 HOME06_Kitchen_Light_2 HOME06_LivingRoom_AirConditioner_1 HOME06_LivingRoom_AirConditioner_2 HOME06_LivingRoom_Light_1 HOME06_LivingRoom_Light_2 HOME06_LivingRoom_Light_3 HOME06_LivingRoom_Light_4 HOME06_LivingRoom_Television_1 HOME06_LivingRoom_Thermostat_1 HOME06_Study_Light_1 HOME06_Utility_WaterHeater_1,
G00629,집,HOME13,기기제어,Turn on all the switches.,모든 스위치 켜.,execute,,D1,T0,none,HOME13_LivingRoom_Light_1 HOME13_LivingRoom_Light_2 HOME13_LivingRoom_Light_3 HOME13_Bedroom_Light_1 HOME13_Bedroom_Light_2 HOME13_Kitchen_Light_1 HOME13_Study_Light_1 HOME13_LivingRoom_AirConditioner_1 HOME13_Bedroom_AirConditioner_1 HOME13_LivingRoom_AirPurifier_1 HOME13_LivingRoom_Television_1,
G00630,집,HOME20,기기제어,please switch all the switches on.,모든 스위치 켜 주세요.,execute,,D1,T0,none,HOME20_LivingRoom_Light_1 HOME20_LivingRoom_Light_2 HOME20_Kitchen_Light_1 HOME20_Bedroom_Light_1 HOME20_LivingRoom_AirConditioner_1,
G00633,집,HOME01,기기제어,could you turn on all the switches?,모든 스위치 켜 줄 수 있어?,execute,,D1,T0,none,HOME01_Room_Light_1 HOME01_Room_Light_2 HOME01_Room_AirConditioner_1 HOME01_Room_Fan_1 HOME01_Room_Plug_1 HOME01_Room_Plug_2,
G00634,집,HOME08,기기제어,Switch all the switches on,모든 스위치 켜,execute,,D1,T0,none,HOME08_LivingRoom_Light_1 HOME08_LivingRoom_Light_2 HOME08_Bedroom_Light_1 HOME08_Kitchen_Light_1 HOME08_LivingRoom_AirConditioner_1 HOME08_LivingRoom_AirPurifier_1 HOME08_LivingRoom_Television_1 HOME08_LivingRoom_Plug_1 HOME08_LivingRoom_Plug_2,
G00635,집,HOME15,기기제어,Toggle all the switches.,모든 스위치 껐다 켜.,execute,,D1,T0,none,HOME15_LivingRoom_Light_1 HOME15_LivingRoom_Light_2 HOME15_LivingRoom_Light_3 HOME15_LivingRoom_Light_4 HOME15_Bedroom_Light_1 HOME15_Bedroom_Light_2 HOME15_Study_Light_1 HOME15_Study_Light_2 HOME15_LivingRoom_ColorControl_1 HOME15_LivingRoom_ColorControl_2 HOME15_Hallway_Switch_1 HOME15_Hallway_Switch_2 HOME15_Hallway_Switch_3 HOME15_Hallway_Switch_4 HOME15_Hallway_Switch_5 HOME15_Hallway_Switch_6 HOME15_Kitchen_Light_1 HOME15_LivingRoom_LevelControl_1 HOME15_LivingRoom_LevelControl_2 HOME15_LivingRoom_AirConditioner_1 HOME15_LivingRoom_AirPurifier_1 HOME15_Bedroom_AirPurifier_1 HOME15_Bedroom_Humidifier_1 HOME15_LivingRoom_Plug_1 HOME15_LivingRoom_Plug_2 HOME15_LivingRoom_Plug_3 HOME15_LivingRoom_Television_1,
G00639,집,HOME03,기기제어,could you toggle all the switches?,모든 스위치 껐다 켜 줄 수 있어?,execute,,D1,T0,none,HOME03_LivingRoom_Light_1 HOME03_LivingRoom_Light_2 HOME03_LivingRoom_Light_3 HOME03_Bedroom_Light_1 HOME03_Bedroom_Light_2 HOME03_Kitchen_Light_1 HOME03_Bathroom_Light_1 HOME03_Hallway_Light_1 HOME03_LivingRoom_AirConditioner_1 HOME03_Bedroom_AirConditioner_1 HOME03_LivingRoom_Television_1 HOME03_LivingRoom_Fan_1 HOME03_LivingRoom_Fan_2 HOME03_LivingRoom_AirPurifier_1,
G00640,집,HOME10,기기제어,Turn off all the switches,모든 스위치 꺼,execute,,D1,T0,none,HOME10_LivingRoom_Light_1 HOME10_LivingRoom_Light_2 HOME10_Bedroom_Light_1 HOME10_Bathroom_Light_1 HOME10_Hallway_Light_1 HOME10_LivingRoom_Siren_1,
G00641,집,HOME20,기기제어,I'd like you to switch the kitchen switch on.,주방 스위치 켜 줬으면 해.,execute,,D1,T0,none,HOME20_Kitchen_Light_1,
G00646,집,HOME05,기기제어,could you shut everything down in here?,여기 다 꺼 줄 수 있어?,ask,,D1,T0,none,HOME05_Bedroom_AirConditioner_1 HOME05_Bedroom_Light_1 HOME05_Bedroom_Light_2 HOME05_Kitchen_Light_1 HOME05_LivingRoom_AirConditioner_1 HOME05_LivingRoom_Fan_1 HOME05_LivingRoom_Light_1 HOME05_LivingRoom_Light_2 HOME05_LivingRoom_Light_3 HOME05_LivingRoom_Thermostat_1 HOME05_LivingRoom_Thermostat_2 HOME05_Stairs_Light_1 HOME05_Study_Light_1 HOME05_Utility_WaterHeater_1,
G00648,집,HOME18,기기제어,Switch the bedroom switch on,침실 스위치 켜,execute,,D1,T0,none,HOME18_Bedroom_Light_1 HOME18_Bedroom_Light_2 HOME18_Bedroom_AirConditioner_1,
G00651,집,HOME06,기기제어,I'd like you to switch the hallway switch on.,복도 스위치 켜 줬으면 해.,execute,,D1,T0,none,HOME06_Hallway_Light_1,
G00659,집,HOME05,기기제어,I'd like you to stop the vacuum.,로봇청소기 멈춰 줬으면 해.,execute,,D1,T0,none,HOME05_LivingRoom_RobotVacuumCleaner_1,
G00660,집,HOME18,기기제어,could you run the vacuum in the utility?,로봇청소기로 다용도실 청소해 줄 수 있어?,execute,,D1,T0,none,HOME18_LivingRoom_RobotVacuumCleaner_1,
G00661,집,HOME07,기기제어,Send the vacuum back to its dock,로봇청소기 충전대로 보내,execute,,D1,T0,none,HOME07_LivingRoom_RobotVacuumCleaner_1,
G00662,집,HOME02,기기제어,Start the vacuum.,로봇청소기 켜.,execute,,D1,T0,none,HOME02_LivingRoom_RobotVacuumCleaner_1,
G00663,집,HOME12,기기제어,please stop the living room vacuum.,거실 로봇청소기 멈춰 주세요.,execute,,D1,T0,none,HOME12_LivingRoom_RobotVacuumCleaner_1,
G00664,집,HOME04,기기제어,The floor is dirty.,바닥이 더러워.,execute,,D1,T0,none,HOME04_LivingRoom_RobotVacuumCleaner_1,
G00665,집,HOME15,기기제어,I'd like you to send the Samsung robot vacuum back to its dock.,삼성 로봇청소기 충전대로 보내 줬으면 해.,execute,,D1,T0,none,HOME15_LivingRoom_RobotVacuumCleaner_1,
G00666,집,HOME06,기기제어,could you start the living room vacuum?,거실 로봇청소기 켜 줄 수 있어?,execute,,D1,T0,none,HOME06_LivingRoom_RobotVacuumCleaner_1,
G00668,집,HOME08,기기제어,Run the vacuum in the bedroom.,로봇청소기로 침실 청소해.,execute,,D1,T0,none,HOME08_LivingRoom_RobotVacuumCleaner_1,
G00669,집,HOME03,기기제어,please send the living room vacuum back to its dock.,거실 로봇청소기 충전대로 좀 보내 줘.,execute,,D1,T0,none,HOME03_LivingRoom_RobotVacuumCleaner_1,
G00670,집,HOME18,기기제어,Send the living room vacuum back to its dock,거실 로봇청소기 충전대로 보내,execute,,D1,T0,none,HOME18_LivingRoom_RobotVacuumCleaner_1,
G00671,집,HOME13,기기제어,please run the vacuum in the kitchen.,로봇청소기로 주방 청소해 주세요.,execute,,D1,T0,none,HOME13_LivingRoom_RobotVacuumCleaner_1,
G00672,집,HOME12,기기제어,can you send the living room vacuum back to its dock?,거실 로봇청소기 충전대로 보내 줄래?,execute,,D1,T0,none,HOME12_LivingRoom_RobotVacuumCleaner_1,
G00673,집,HOME08,기기제어,Run the vacuum in the living room.,로봇청소기로 거실 청소해.,execute,,D1,T0,none,HOME08_LivingRoom_RobotVacuumCleaner_1,
G00674,집,HOME03,기기제어,The floor is dirty,바닥이 더러워,execute,,D1,T0,none,HOME03_LivingRoom_RobotVacuumCleaner_1,
G00675,집,HOME13,기기제어,can you start the living room vacuum?,거실 로봇청소기 켜 줄래?,execute,,D1,T0,none,HOME13_LivingRoom_RobotVacuumCleaner_1,
G00676,집,HOME05,기기제어,I'd like you to stop the living room vacuum.,거실 로봇청소기 멈춰 줬으면 해.,execute,,D1,T0,none,HOME05_LivingRoom_RobotVacuumCleaner_1,
G00677,집,HOME18,기기제어,could you run the vacuum in the living room?,로봇청소기로 거실 청소해 줄 수 있어?,execute,,D1,T0,none,HOME18_LivingRoom_RobotVacuumCleaner_1,
G00678,집,HOME18,기기제어,could you send the living room vacuum back to its dock?,거실 로봇청소기 충전대로 보내 줄 수 있어?,execute,,D1,T0,none,HOME18_LivingRoom_RobotVacuumCleaner_1,
G00679,집,HOME02,기기제어,Start the living room vacuum.,거실 로봇청소기 켜.,execute,,D1,T0,none,HOME02_LivingRoom_RobotVacuumCleaner_1,
G00680,집,HOME15,기기제어,Run the vacuum in the entrance,로봇청소기로 현관 청소해,execute,,D1,T0,none,HOME15_LivingRoom_RobotVacuumCleaner_1,
G00681,집,HOME04,기기제어,can you run the vacuum in the living room?,로봇청소기로 거실 청소해 줄래?,execute,,D1,T0,none,HOME04_LivingRoom_RobotVacuumCleaner_1,
G00682,집,HOME04,기기제어,I'd like you to run the vacuum in the study.,로봇청소기로 서재 청소해 줬으면 해.,execute,,D1,T0,none,HOME04_LivingRoom_RobotVacuumCleaner_1,
G00683,집,HOME06,기기제어,There are crumbs everywhere.,부스러기가 여기저기 있어.,ask,,D1,T0,none,HOME06_Garden_Mower_1 HOME06_LivingRoom_RobotVacuumCleaner_1,
G00684,집,HOME15,기기제어,Send the living room vacuum back to its dock.,거실 로봇청소기 충전대로 보내.,execute,,D1,T0,none,HOME15_LivingRoom_RobotVacuumCleaner_1,
G00685,집,HOME06,기기제어,Stop the living room vacuum,거실 로봇청소기 멈춰,execute,,D1,T0,none,HOME06_LivingRoom_RobotVacuumCleaner_1,
G00686,집,HOME06,기기제어,can you stop the vacuum?,로봇청소기 멈춰 줄래?,execute,,D1,T0,none,HOME06_LivingRoom_RobotVacuumCleaner_1,
G00687,집,HOME02,기기제어,Run the vacuum in the entrance.,로봇청소기로 현관 청소해.,execute,,D1,T0,none,HOME02_LivingRoom_RobotVacuumCleaner_1,
G00688,집,HOME03,기기제어,Start the living room vacuum,거실 로봇청소기 켜,execute,,D1,T0,none,HOME03_LivingRoom_RobotVacuumCleaner_1,
G00689,집,HOME12,기기제어,can you stop the living room vacuum?,거실 로봇청소기 멈춰 줄래?,execute,,D1,T0,none,HOME12_LivingRoom_RobotVacuumCleaner_1,
G00690,집,HOME18,기기제어,I'd like you to send the vacuum back to its dock.,로봇청소기 충전대로 보내 줬으면 해.,execute,,D1,T0,none,HOME18_LivingRoom_RobotVacuumCleaner_1,
G00691,집,HOME19,기기제어,can you set the living room thermostat to 22 degrees?,거실 온도조절기 22도로 맞춰 줄래?,execute,,D1,T0,none,HOME19_LivingRoom_Thermostat_1,
G00692,집,HOME07,기기제어,I'd like you to warm this room up.,이 방 좀 따뜻하게 해 줬으면 해.,ask,,D1,T0,none,HOME07_Bedroom_ElectricBlanket_1 HOME07_LivingRoom_AirConditioner_1 HOME07_LivingRoom_Thermostat_1,
G00694,집,HOME14,기기제어,Turn the heating up to 24,난방 24도로 올려,execute,,D1,T0,none,HOME14_LivingRoom_Thermostat_1,
G00695,집,HOME02,기기제어,Set the living room thermostat to 18 degrees.,거실 온도조절기 18도로 맞춰.,execute,,D1,T0,none,HOME02_LivingRoom_Thermostat_1,
G00696,집,HOME18,기기제어,please turn the heating off.,난방 좀 꺼 줘.,execute,,D1,T0,none,HOME18_LivingRoom_Thermostat_1,
G00697,집,HOME06,기기제어,can you put the living room thermostat on 19 degrees?,거실 온도조절기 19도로 해 줄래?,execute,,D1,T0,none,HOME06_LivingRoom_Thermostat_1,
G00698,집,HOME20,기기제어,I'd like you to turn the heating up to 20.,난방 20도로 올려 줬으면 해.,execute,,D1,T0,none,HOME20_LivingRoom_Thermostat_1,
G00699,집,HOME11,기기제어,could you set the room thermostat to 22 degrees?,방 온도조절기 22도로 맞춰 줄 수 있어?,execute,,D1,T0,none,HOME11_Room_Thermostat_1,
G00701,집,HOME16,기기제어,Warm this room up.,이 방 좀 따뜻하게 해 줘.,execute,,D1,T0,none,HOME16_LivingRoom_Thermostat_1,
G00702,집,HOME05,기기제어,please turn the heating up to 24.,난방 24도로 좀 올려 줘.,execute,,D1,T0,none,HOME05_LivingRoom_Thermostat_1 HOME05_LivingRoom_Thermostat_2,
G00703,집,HOME19,기기제어,can you set the living room thermostat to 18 degrees?,거실 온도조절기 18도로 맞춰 줄래?,execute,,D1,T0,none,HOME19_LivingRoom_Thermostat_1,
G00704,집,HOME07,기기제어,I'd like you to turn the heating off.,난방 꺼 줬으면 해.,execute,,D1,T0,none,HOME07_LivingRoom_Thermostat_1,
G00706,집,HOME14,기기제어,Turn the heating up to 20,난방 20도로 올려,execute,,D1,T0,none,HOME14_LivingRoom_Thermostat_1,
G00707,집,HOME02,기기제어,Set the living room thermostat to 25 degrees.,거실 온도조절기 25도로 맞춰.,execute,,D1,T0,none,HOME02_LivingRoom_Thermostat_1,
G00708,집,HOME14,기기제어,Set the thermostat to 21 degrees,온도조절기 21도로 맞춰,execute,,D1,T0,none,HOME14_LivingRoom_Thermostat_1,
G00709,집,HOME07,기기제어,Put the thermostat on 19 degrees,온도조절기 19도로 해,execute,,D1,T0,none,HOME07_LivingRoom_Thermostat_1,
G00710,집,HOME02,기기제어,It is freezing in here,여기 얼어 죽겠어,ask,,D1,T0,none,HOME02_LivingRoom_AirConditioner_1 HOME02_LivingRoom_Thermostat_1,
G00711,집,HOME16,기기제어,can you turn the heating up to 19?,난방 19도로 올려 줄래?,execute,,D1,T0,none,HOME16_LivingRoom_Thermostat_1,
G00712,집,HOME14,기기제어,I'd like you to take the chill off.,한기 좀 없애 줬으면 해.,ask,,D1,T0,none,HOME14_Bedroom_ElectricBlanket_1 HOME14_LivingRoom_Thermostat_1,
G00713,집,HOME06,기기제어,can you put the thermostat on 19 degrees?,온도조절기 19도로 해 줄래?,execute,,D1,T0,none,HOME06_LivingRoom_Thermostat_1,
G00715,집,HOME01,기기제어,can you cancel the timer?,타이머 취소해 줄래?,refuse,no_service,D1,T0,none,,
G00716,집,HOME08,기기제어,I'd like you to set a 30 minute timer.,30분 타이머 맞춰 줬으면 해.,refuse,no_service,D1,T0,none,,
G00717,집,HOME15,기기제어,could you start a countdown for 15 minutes?,15분 카운트다운 시작해 줄 수 있어?,refuse,no_service,D1,T0,none,,
G00721,집,HOME19,기기제어,please cancel the timer.,타이머 취소해 주세요.,refuse,no_service,D1,T0,none,,
G00722,집,HOME10,기기제어,I'd like you to set a 5 minute timer.,5분 타이머 맞춰 줬으면 해.,refuse,no_service,D1,T0,none,,
G00723,집,HOME17,기기제어,could you start a countdown for 30 minutes?,30분 카운트다운 시작해 줄 수 있어?,refuse,no_service,D1,T0,none,,
G00728,집,HOME12,기기제어,I'd like you to set a 45 minute timer.,45분 타이머 맞춰 줬으면 해.,refuse,no_service,D1,T0,none,,
G00729,집,HOME05,기기제어,I'd like you to remind me in a bit.,조금 있다 알려 줬으면 해.,refuse,no_service,D1,T0,none,,
G00733,집,HOME10,기기제어,Start a countdown for 2 minutes.,2분 카운트다운 시작해 줘.,refuse,no_service,D1,T0,none,,
G00735,집,HOME19,기기제어,could you cancel the timer?,타이머 취소해 줄 수 있어?,refuse,no_service,D1,T0,none,,
G00737,집,HOME04,기기제어,please start a countdown for 30 minutes.,30분 카운트다운 시작해 주세요.,refuse,no_service,D1,T0,none,,
G00738,집,HOME16,기기제어,Set a 10 minute timer,10분 타이머 맞춰 줘,refuse,no_service,D1,T0,none,,
G00739,집,HOME17,기기제어,Give me a few minutes,몇 분만 줘,refuse,no_service,D1,T0,none,,
G00741,집,HOME04,기기제어,Set a 3 minute timer,3분 타이머 맞춰 줘,refuse,no_service,D1,T0,none,,
G00751,집,HOME16,기기제어,Shut the garden garage door.,마당 차고문 닫아.,execute,,D1,T0,none,HOME16_Garden_GarageDoor_1,
G00754,집,HOME07,기기제어,please open the garage door.,차고문 열어 주세요.,execute,,D1,T0,none,HOME07_Garage_GarageDoor_1,
G00757,집,HOME06,기기제어,I parked already,주차 다 했어,ask,,D1,T0,none,HOME06_Bedroom_WindowCovering_1 HOME06_Bedroom_WindowCovering_2 HOME06_Garage_GarageDoor_1 HOME06_Garden_Valve_1 HOME06_LivingRoom_WindowCovering_1 HOME06_LivingRoom_WindowCovering_2 HOME06_LivingRoom_WindowCovering_3,
